DATE,PRCP,SNWD,TAVG,TMAX,TMIN
10/28/1958,8.6,,8.9,12.2,8.7
10/29/1958,0,,12.6,17.7,5.9
10/30/1958,0,,14.1,19.6,9
10/31/1958,0,,16.9,22,9.6
11/1/1958,0.2,,15.3,17.9,14.2
11/2/1958,3.7,,12.7,15.2,13.1
11/3/1958,4.8,,11.3,13.1,10.6
11/4/1958,0,,13.2,21,9.9
11/5/1958,0,,13.6,18.2,7.9
11/6/1958,0,,13.8,20.3,9.3
11/7/1958,2.5,,14.9,22.8,8.7
11/8/1958,0,,12.1,17.1,10
11/9/1958,3.1,,11.8,14.2,8.7
11/10/1958,0,,16.1,18.2,10.7
11/11/1958,3.4,,17.3,22.8,13
11/12/1958,0,,13.6,16,13.6
11/13/1958,0,,13.5,14.5,11.7
11/14/1958,14.9,,15.9,23.6,12.6
11/15/1958,13.3,,8.9,12.1,9.6
11/16/1958,2.2,,9.7,14.8,6.1
11/17/1958,0,,8.4,14,4.7
11/18/1958,6.8,,6.4,9.4,3.5
11/19/1958,0,,9.9,16.8,2.8
11/20/1958,0,,8.1,12.4,5.7
11/21/1958,0,,4.5,7.8,4.7
11/22/1958,0,,6.8,10.2,0.4
11/23/1958,0,,9.2,16.2,2.8
11/24/1958,0,,9.7,12.6,3.9
11/25/1958,0,,10.8,13.3,8
11/26/1958,0,,9.2,16,7.5
11/27/1958,0,,10,15.9,4.3
11/28/1958,0,,7.1,13,4.9
11/29/1958,0,,8.8,13.5,2.4
11/30/1958,34.5,,7.5,9.2,5.7
12/1/1958,0,,8.4,14.8,5.9
12/2/1958,8.5,,8.5,12.7,2.4
12/3/1958,0,,8.6,15.6,5.1
12/4/1958,0,,10.9,17.4,4
12/5/1958,0,,9.9,15.2,6.4
12/6/1958,0,,7.6,13.2,4.9
12/7/1958,2.1,,8.8,14.9,1.5
12/8/1958,7.3,,6.4,9.4,5.2
12/9/1958,0,,8.7,16,3.7
12/10/1958,0,,6.9,15.6,2.8
12/11/1958,0,,7.3,12.8,2.2
12/12/1958,0,,8.1,14.4,2.8
12/13/1958,0,,4.9,10.8,2.7
12/14/1958,0,,4.7,7.8,-0.6
12/15/1958,0,,8.6,16.4,1.6
12/16/1958,0.5,,7.1,10.9,2.8
12/17/1958,0,,7.5,13.1,3.9
12/18/1958,7.6,,8.5,10.9,2.5
12/19/1958,7.2,,11.6,14.7,6
12/20/1958,0,,9,16.8,9
12/21/1958,0,,8.2,15,1.9
12/22/1958,0,,8.1,14.4,2.8
12/23/1958,15.6,,6.7,8.6,5.2
12/24/1958,0,,7.4,13.8,5.4
12/25/1958,8.7,,8.3,13.1,2.1
12/26/1958,30.1,,6.3,8.1,4.7
12/27/1958,1.5,,10.6,17.8,4
12/28/1958,0.1,,6.5,10.2,4.8
12/29/1958,0,,6.4,11.7,3.1
12/30/1958,0,,4.3,10.4,2.7
12/31/1958,8.3,,9.4,17.2,0.4
1/1/1959,31.3,,1.5,6.9,3.8
1/2/1959,0,,3.8,8.8,0.4
1/3/1959,7.1,,2.8,6.5,0.8
1/4/1959,1.7,,6.1,10.3,1.3
1/5/1959,0,,2.3,8.9,1.7
1/6/1959,0,,1.7,8.1,-3.3
1/7/1959,0,,1.2,6.2,-3.9
1/8/1959,0,,1.9,6.7,-3.1
1/9/1959,0.1,,1.2,2.1,-1.1
1/10/1959,0,,4.1,10.4,-0.3
1/11/1959,0,,1.7,7.1,-0.1
1/12/1959,0,,3.4,11,-3.2
1/13/1959,2.5,,3.8,9.3,-1.7
1/14/1959,0,,3.3,8.4,-1.1
1/15/1959,0,,2.1,6.7,-1.1
1/16/1959,0.2,,1.4,4.5,-1
1/17/1959,0,,0.5,7.8,-3.5
1/18/1959,0,,0.2,7.3,-6.1
1/19/1959,0,,2.4,8.1,-6
1/20/1959,0,,2.1,7.9,-2.5
1/21/1959,0,,6,11.5,-4
1/22/1959,0,,3.8,8.4,1.3
1/23/1959,0,,5.9,13.6,-2.5
1/24/1959,0,,4.6,9.8,0.7
1/25/1959,0,,7.3,16.9,0.4
1/26/1959,1.5,,8.8,13,1.3
1/27/1959,0,,8.4,10.6,6.2
1/28/1959,0.8,,7.3,12.9,5.1
1/29/1959,9.2,,3.4,5.4,2.8
1/30/1959,0.3,,6.4,14.3,2.2
1/31/1959,0,,2.7,7.3,1.5
2/1/1959,0,,5.9,11.5,-1.7
2/2/1959,0,,5.9,9.3,2
2/3/1959,0,,10.3,15.5,4.1
2/4/1959,0,,8.9,15.6,6.1
2/5/1959,0,,9.8,16.2,3.9
2/6/1959,24.5,,11.3,14.6,4.7
2/7/1959,0.9,,4.2,10.4,8
2/8/1959,0,,5.9,9.6,-0.6
2/9/1959,12,,8.8,12.3,3.5
2/10/1959,0,,5.7,11.9,6
2/11/1959,0,,2.7,8,-0.1
2/12/1959,0,,5.6,12,-2.7
2/13/1959,0,,10.5,16.3,-0.5
2/14/1959,12.5,,9.5,16.9,4.6
2/15/1959,1.6,,6.6,8.4,6
2/16/1959,4.4,,10.7,13.6,4.7
2/17/1959,8.5,,10.9,12.6,9.9
2/18/1959,2,,7.9,11.8,8
2/19/1959,14.8,,7.2,8.6,6.1
2/20/1959,1.3,,13.6,22.2,6.6
2/21/1959,5.8,,7.6,11.9,7.5
2/22/1959,0,,9.3,13.4,7.1
2/23/1959,8.7,,6.8,13.1,6.3
2/24/1959,8.9,,0.7,6,0.6
2/25/1959,0.1,,4.9,8.5,-1.6
2/26/1959,8.6,,1.6,4.2,2.3
2/27/1959,0,,4.7,8.8,-0.5
2/28/1959,0.7,,7.2,12.8,0
3/1/1959,7.9,,6.2,6.8,4
3/2/1959,1,,9.1,13.9,5.2
3/3/1959,0,,5.8,12,3.3
3/4/1959,0,,6.7,13.3,0.7
3/5/1959,0,,10.6,19.1,0.8
3/6/1959,1.5,,12.3,18.1,4.4
3/7/1959,2.8,,8.1,10.8,7.9
3/8/1959,3.4,,10.1,10.5,6.9
3/9/1959,0,,10.1,16.6,7.7
3/10/1959,35.6,,5.8,7.4,3.8
3/11/1959,4,,9.8,17.6,4.4
3/12/1959,0.3,,8.3,14,4.2
3/13/1959,0,,4.7,9.9,2.5
3/14/1959,0,,6.3,11,1.2
3/15/1959,0,,7.7,13.5,3
3/16/1959,2.2,,8.1,12.6,3.3
3/17/1959,3.7,,5.4,7.6,4.9
3/18/1959,0,,5.6,11.4,2.7
3/19/1959,0,,8.4,14.9,1.7
3/20/1959,0,,10.9,16.9,2.4
3/21/1959,0,,9.3,14.3,4.6
3/22/1959,3,,7.2,8.8,6.7
3/23/1959,0,,10.7,18.4,4.5
3/24/1959,19.6,,7.9,11.2,4.4
3/25/1959,0.5,,9.2,13.4,4.8
3/26/1959,6.1,,7.4,11.1,6.7
3/27/1959,0,,9.3,15.3,4
3/28/1959,0,,11,13.8,4.4
3/29/1959,0,,17.5,18.7,8.5
3/30/1959,0.2,,17.3,21.6,14.8
3/31/1959,0.5,,10.4,15.9,12.2
4/1/1959,0,,10.9,16.9,6.8
4/2/1959,0,,12.2,17.6,5.3
4/3/1959,0,,15,19.4,8.1
4/4/1959,0,,16.8,20.2,9.3
4/5/1959,6.4,,15.1,18,14.9
4/6/1959,0,,11.4,18.9,10.2
4/7/1959,0.1,,15,17.4,5.2
4/8/1959,13.2,,15.5,17.9,11.8
4/9/1959,18.8,,18.1,21.2,12.2
4/10/1959,0,,16.3,25.6,15.4
4/11/1959,0,,12.6,19.4,8
4/12/1959,27.1,,11.3,13.8,8.2
4/13/1959,0,,15.4,24.3,7.6
4/14/1959,0,,10.6,16.4,8.7
4/15/1959,0.4,,16.2,19.2,4.7
4/16/1959,12.2,,14,16.7,14.5
4/17/1959,0,,15.9,23.6,11.4
4/18/1959,0,,13.1,19.3,8.8
4/19/1959,1.4,,13.9,18.1,6.2
4/20/1959,1.4,,15.2,17.4,10.6
4/21/1959,0.1,,15.6,20,13.7
4/22/1959,49.2,,17.8,21.8,11.1
4/23/1959,0,,17.1,26.1,15.4
4/24/1959,0,,15.9,20.4,9.6
4/25/1959,0,,18.1,22.6,11
4/26/1959,0.2,,19.6,23.8,13.9
4/27/1959,26.8,,17.5,19.4,16.6
4/28/1959,0,,20.8,27.1,16.2
4/29/1959,0,,17.1,20.1,14.6
4/30/1959,5.4,,19.1,22.1,14.7
5/1/1959,11.3,,15.9,18.7,16.3
5/2/1959,0,,20.2,26.1,12.8
5/3/1959,0,,20.3,24.1,15.2
5/4/1959,0,,23.6,29.3,16.7
5/5/1959,5.6,,22.3,31,21.5
5/6/1959,0,,15.4,20.7,12.6
5/7/1959,0,,15.7,20.1,10.6
5/8/1959,5.5,,16.7,22.2,9.5
5/9/1959,18,,13.6,15.8,12
5/10/1959,0,,16.6,23.4,11.5
5/11/1959,0,,18.9,21.5,10.9
5/12/1959,22.4,,17.7,21.6,17.6
5/13/1959,0,,18,25.5,14.4
5/14/1959,0,,18.6,23.9,12.9
5/15/1959,5.5,,21.5,27.6,12.1
5/16/1959,10.6,,16.1,19.6,16.6
5/17/1959,17.9,,19.4,23.4,13
5/18/1959,10.8,,14.9,18.9,15
5/19/1959,0.7,,17.4,23.9,13.4
5/20/1959,0,,20,28.9,13.3
5/21/1959,0,,21.8,26.6,12.6
5/22/1959,25.2,,19.8,25.9,18.4
5/23/1959,25.1,,14.3,16.3,13.7
5/24/1959,37.2,,16.2,17.2,14
5/25/1959,0.1,,18.1,23.1,15
5/26/1959,0,,18.7,22.6,15.1
5/27/1959,1.2,,20.1,23.9,15.1
5/28/1959,0,,19.1,23,16.8
5/29/1959,0,,20.6,25.2,15.4
5/30/1959,0,,20.4,25.2,16.3
5/31/1959,0,,21.6,25.2,17.5
6/1/1959,0,,20.3,24.3,18.5
6/2/1959,8.4,,16.9,21.7,17.6
6/3/1959,11.6,,18.6,24.4,13.2
6/4/1959,0,,16.8,22.3,14.7
6/5/1959,0.1,,17.7,21.3,13.2
6/6/1959,2.3,,18.3,21.8,15
6/7/1959,0,,21.6,23.6,16.2
6/8/1959,0.1,,21.3,24.8,19.9
6/9/1959,11.4,,20.2,24.8,18.3
6/10/1959,35.4,,17,19.8,17.4
6/11/1959,7.5,,17,19.8,15.2
6/12/1959,2.1,,19.6,24.2,15.2
6/13/1959,0,,20.4,24.4,15.2
6/14/1959,0,,20.7,24.6,17.2
6/15/1959,0,,22.4,27.3,17.4
6/16/1959,0,,24,27.7,18.1
6/17/1959,2.7,,21.4,27.3,21.4
6/18/1959,0,,20.5,24.9,18.1
6/19/1959,0.7,,20.1,24.3,17.7
6/20/1959,3.2,,20.8,24.2,18.1
6/21/1959,0,,20.9,23.9,18.8
6/22/1959,0.5,,22,25.7,19.3
6/23/1959,4.4,,21,25.5,19.3
6/24/1959,0,,21.4,25.6,18.5
6/25/1959,0,,21.2,25.3,18
6/26/1959,0,,21.1,25.6,19
6/27/1959,0,,21.9,25.3,17.4
6/28/1959,0,,23.1,27.4,17.9
6/29/1959,31,,19.4,23.8,20.1
6/30/1959,1.6,,23.8,26.8,18.2
7/1/1959,4.9,,24.4,27.2,21.4
7/2/1959,0.4,,25.4,31.9,22.7
7/3/1959,1.1,,23.1,28.5,21.1
7/4/1959,0.4,,21.8,24,19.5
7/5/1959,0.7,,23.4,24.7,20
7/6/1959,1.1,,27.2,31.2,22.7
7/7/1959,0,,27.1,31.4,23.8
7/8/1959,0,,28.2,33.8,23.6
7/9/1959,0,,28.1,33.5,24.8
7/10/1959,1.7,,27.8,30.9,24.5
7/11/1959,5,,24.8,27.4,25.8
7/12/1959,0,,25.2,29.6,23.6
7/13/1959,4.5,,25.4,27.8,22.2
7/14/1959,3.5,,25.6,27.9,23.5
7/15/1959,25.9,,26.6,31.4,22.8
7/16/1959,0,,26.6,30.7,24.2
7/17/1959,5.1,,24.2,29.7,23.8
7/18/1959,12.3,,22.1,24.6,20.5
7/19/1959,1,,24.2,26.4,20.4
7/20/1959,0,,26.9,31,23
7/21/1959,0,,27,30.7,23.8
7/22/1959,0.2,,27.1,30.2,24
7/23/1959,0,,27.2,30.4,24.8
7/24/1959,3.2,,26.9,29.7,24.5
7/25/1959,0,,28.6,34.5,24.9
7/26/1959,0,,25.4,29.6,23.5
7/27/1959,0,,26.9,30.8,22.1
7/28/1959,0,,27.9,32.4,23.8
7/29/1959,0,,27.1,30.5,24
7/30/1959,0,,27.8,31.4,24.9
7/31/1959,0,,29.1,34.3,25.3
8/1/1959,0,,29.4,34.5,25.3
8/2/1959,0,,28.9,33.3,25.1
8/3/1959,0.4,,27.4,32.3,25.1
8/4/1959,0.2,,25.5,28,23.2
8/5/1959,0,,27.1,32.6,23.9
8/6/1959,0,,27.9,31.9,23
8/7/1959,0.5,,27.1,33.4,24.9
8/8/1959,10.8,,25.7,27.7,23.9
8/9/1959,24.3,,24.3,29.4,24.8
8/10/1959,0.3,,23.6,30,20.9
8/11/1959,15,,20.1,22.6,19.3
8/12/1959,45.4,,23.6,25.2,18.8
8/13/1959,20.9,,26.8,29.8,20.7
8/14/1959,0,,26.3,30.1,24.9
8/15/1959,0,,26.9,29.9,24.4
8/16/1959,7.6,,26.1,31.4,24.8
8/17/1959,0,,27.4,31.9,23.1
8/18/1959,5.1,,27.7,31.4,23.8
8/19/1959,0.1,,28.2,32.5,24.8
8/20/1959,0,,28.4,32.6,25.1
8/21/1959,0,,28.7,32.5,25.2
8/22/1959,0,,28.4,35,25.3
8/23/1959,4.9,,23.4,27,23.1
8/24/1959,1.4,,23.2,24.7,21.2
8/25/1959,0,,26.3,29.2,21.5
8/26/1959,0.3,,25.5,26.8,25
8/27/1959,0,,28.4,33.1,22.8
8/28/1959,0,,28.3,34.2,24.6
8/29/1959,0,,29.4,33.9,24.3
8/30/1959,0,,28.6,33.2,25
8/31/1959,0,,28.5,32.5,25.3
9/1/1959,0,,28.4,33.2,25.2
9/2/1959,1.1,,28.7,36.4,25
9/3/1959,0.2,,25.4,30.6,21.3
9/4/1959,0.1,,22.8,25,22.3
9/5/1959,6.1,,22.2,24,20.6
9/6/1959,0.4,,22.4,25.3,20.5
9/7/1959,0,,25.3,28.8,20.1
9/8/1959,0,,25.6,30.1,23.5
9/9/1959,0,,24.9,29.8,22.9
9/10/1959,0.5,,23.8,27.8,21.7
9/11/1959,0,,25.6,30,21.3
9/12/1959,0.7,,26.6,31.9,21.9
9/13/1959,17.9,,23.4,25.7,22.3
9/14/1959,1.5,,22.8,25.6,21.4
9/15/1959,0,,23.6,28.4,21.1
9/16/1959,0.1,,24.9,28.9,20.1
9/17/1959,0.9,,25,26.2,22.8
9/18/1959,0,,27.6,33.2,23.4
9/19/1959,0,,27,32.5,23.1
9/20/1959,0,,22.8,27,23.3
9/21/1959,0,,23.6,29,18.5
9/22/1959,0,,23.1,27.7,19.3
9/23/1959,6.6,,21.2,23.7,20
9/24/1959,13.6,,21.4,26.6,19.6
9/25/1959,55.7,,21.9,24.5,18.1
9/26/1959,53.6,,24.7,27.6,20.1
9/27/1959,0,,24.6,32.1,20.9
9/28/1959,0,,20.2,23.9,18.1
9/29/1959,3,,19.3,22.5,17.5
9/30/1959,0,,22.2,27,17.4
10/1/1959,5.8,,20.6,23.3,18.6
10/2/1959,20.5,,19.1,21.9,18.7
10/3/1959,2.3,,21.3,25.5,17.9
10/4/1959,3.6,,21.8,25.4,18.8
10/5/1959,2,,19.8,22.1,19.8
10/6/1959,15.5,,19.1,22.9,16.5
10/7/1959,54,,15.5,18,15.5
10/8/1959,0,,20.8,29.2,13.4
10/9/1959,0,,19.9,25.8,14.3
10/10/1959,3.5,,19.4,22.8,15.1
10/11/1959,0,,21.3,27.2,16.8
10/12/1959,0,,19.9,23.8,17.2
10/13/1959,0,,17.4,21.3,16.6
10/14/1959,0,,16.2,23.9,13.2
10/15/1959,0,,17.9,23.6,10.2
10/16/1959,6.5,,16.4,19.3,13.6
10/17/1959,1.2,,19.1,23.9,14
10/18/1959,70.1,,13.2,18.3,15.2
10/19/1959,0.7,,12.9,15.2,12.2
10/20/1959,0,,14.4,19.3,10.5
10/21/1959,9.4,,14,14.6,12.2
10/22/1959,0,,18.6,25.7,12.6
10/23/1959,0,,15.9,22.1,12.8
10/24/1959,0,,18.1,26.1,10.1
10/25/1959,0,,15.7,20,13.4
10/26/1959,0,,14.7,18.3,13
10/27/1959,1.2,,14.7,17,11
10/28/1959,6.8,,16.4,17.1,13.1
10/29/1959,0,,18.9,22.8,14.1
10/30/1959,14.2,,16.6,22.9,15
10/31/1959,0,,14.6,18.9,12.8
11/1/1959,0,,15.9,17.9,11.8
11/2/1959,15.7,,16.4,19.3,13.8
11/3/1959,53,,18.6,23.1,15.2
11/4/1959,0,,14.7,17.8,14.4
11/5/1959,0,,13.7,19.7,9.8
11/6/1959,17.4,,15.4,18.7,9.2
11/7/1959,7.8,,14.2,18.4,13.5
11/8/1959,0,,16.6,22.5,9.3
11/9/1959,0.9,,12.3,17.6,11.4
11/10/1959,0,,10.6,11.4,9.6
11/11/1959,0,,13,16.1,9.6
11/12/1959,0,,14.3,16.4,10.9
11/13/1959,0.3,,11.6,15.2,12.4
11/14/1959,0,,10,15.8,9.2
11/15/1959,0,,9.9,17.7,4.5
11/16/1959,0,,12.8,16.3,4.7
11/17/1959,0,,11.7,18,8.7
11/18/1959,0,,12.8,18,6.8
11/19/1959,0,,12.7,15.8,8.9
11/20/1959,0,,10.7,16.7,10.1
11/21/1959,4.8,,11.5,15.5,6.7
11/22/1959,0,,13.2,19.4,8.4
11/23/1959,0,,11.3,14,9.3
11/24/1959,2.7,,14.4,20,9.3
11/25/1959,17.7,,8.3,16.3,9.3
11/26/1959,0,,8.8,13.3,5.2
11/27/1959,0,,6.4,8.6,4.3
11/28/1959,0,,8.5,11.3,3.1
11/29/1959,0,,8.6,13.6,6.6
11/30/1959,0,,8.3,15.6,3.2
12/1/1959,0,,9.1,16.1,2.4
12/2/1959,34.4,,10.8,14,4.4
12/3/1959,51.2,,12.8,18.1,8.3
12/4/1959,0,,11.5,18.4,8.2
12/5/1959,0,,10.9,16.8,5.2
12/6/1959,0,,8.7,14.6,7.3
12/7/1959,0,,7.7,13.9,4.9
12/8/1959,0,,7.3,12.8,3.6
12/9/1959,0,,8.1,15.4,2
12/10/1959,0,,10.6,17.1,2.9
12/11/1959,0,,5.9,9.2,5.3
12/12/1959,0.2,,7.9,11.2,3
12/13/1959,0,,10.2,17.3,4.1
12/14/1959,15.8,,11.1,14,5.7
12/15/1959,11.8,,5.7,10.3,5.7
12/16/1959,0,,7.1,10.2,4.2
12/17/1959,0.3,,4.2,8.1,2.9
12/18/1959,0,,3.9,9.3,0.6
12/19/1959,5.5,,3.6,5.9,0.5
12/20/1959,18.3,,3.1,4,2
12/21/1959,0,,2.6,9.4,1.6
12/22/1959,0,,4.4,10.6,-2.5
12/23/1959,0,,5.5,11,-1.1
12/24/1959,0,,5.5,11.8,0
12/25/1959,0,,4.1,10.8,0.6
12/26/1959,0,,5.6,12.9,-2.1
12/27/1959,0,,6.4,15.2,-0.5
12/28/1959,0,,7.7,15,0
12/29/1959,5.6,,5.7,11.1,2.2
12/30/1959,0,,4.7,10.3,1.7
12/31/1959,33.2,,5.6,8,0.4
1/1/1960,1.9,,6.8,11.3,3
1/2/1960,0,,4.9,10.1,0.9
1/3/1960,0,,5.1,12.1,-0.5
1/4/1960,0,,7.4,16.8,-0.6
1/5/1960,0,,11.5,21,1.5
1/6/1960,0,,5.2,12.2,4
1/7/1960,0,,5.1,12,-0.1
1/8/1960,0,,6.1,11.4,0.3
1/9/1960,0,,4.8,10.9,2.5
1/10/1960,0.2,,7.5,13,0
1/11/1960,0,,7.8,13.4,2.3
1/12/1960,0,,4.9,9.5,2.1
1/13/1960,0,,6.1,11.2,-1.5
1/14/1960,0,,4.4,9.6,0.7
1/15/1960,4.3,,6.8,12.7,0.6
1/16/1960,24.8,,3.9,5,1.3
1/17/1960,0,,3.5,9.2,1.3
1/18/1960,0,,3.8,9.4,-0.9
1/19/1960,0,,5.7,9.5,-0.9
1/20/1960,0,,4,9.4,3.2
1/21/1960,0,,5.4,13.9,-1.1
1/22/1960,0,,4.3,7.5,0.7
1/23/1960,0,,2.3,7.3,0.1
1/24/1960,0,,-0.4,3.8,-1.6
1/25/1960,0,,1.9,8.6,-5.6
1/26/1960,0,,4.8,11.5,-4.6
1/27/1960,0,,3.3,7.6,-1.2
1/28/1960,0,,1.8,6.5,-2
1/29/1960,0,,4.1,9.6,-3
1/30/1960,0,,4.6,10.9,0.4
1/31/1960,0,,5.7,11.3,-0.7
2/1/1960,0,,8.4,13.3,0.5
2/2/1960,0,,5.7,8.6,4.7
2/3/1960,0,,4.3,7.3,3.2
2/4/1960,0,,6.1,12.5,1.5
2/5/1960,0,,6.3,11.1,1.4
2/6/1960,0,,5.4,12.5,2.2
2/7/1960,0,,6.9,14.9,-0.5
2/8/1960,0,,10.5,15,1.9
2/9/1960,0,,12.3,19.3,6.7
2/10/1960,2.9,,6.4,13.5,7.5
2/11/1960,0,,2.7,10.4,1.2
2/12/1960,0,,3.1,8.1,-2.5
2/13/1960,0,,5.1,10.6,-1.5
2/14/1960,0,,7.8,16.6,-0.3
2/15/1960,0,,1.9,7.1,1.7
2/16/1960,0,,5.2,10.2,-2.4
2/17/1960,4.4,,5.8,10.9,-0.2
2/18/1960,0,,5.3,11.6,1.6
2/19/1960,0,,5.3,10.5,0.7
2/20/1960,0,,8.4,15.8,-1.2
2/21/1960,0,,6.9,17.4,1.9
2/22/1960,0,,6.3,12.7,0.2
2/23/1960,0,,6.9,12.5,1.9
2/24/1960,0,,8.5,15.5,1.5
2/25/1960,0,,10.1,17.6,2.1
2/26/1960,0.4,,11.1,19.5,3.4
2/27/1960,1.1,,4.3,7.3,4.7
2/28/1960,0,,6.6,9.9,2.9
2/29/1960,0,,9.6,14.7,2.5
3/1/1960,0,,8.6,13.9,5.7
3/2/1960,0,,11.1,17.6,3.4
3/3/1960,0,,7.8,14,5.7
3/4/1960,0,,3.7,5.5,3.8
3/5/1960,1.4,,7.7,12,1.3
3/6/1960,0,,11,16,4.6
3/7/1960,0,,9.6,16.3,6.9
3/8/1960,0,,8.6,13.4,3.6
3/9/1960,0,,8.7,12.4,7
3/10/1960,0,,11.4,15.9,7.2
3/11/1960,18.6,,11.8,12.8,8.8
3/12/1960,0,,15.8,19.2,11.4
3/13/1960,0,,6.7,16,11
3/14/1960,0,,6.3,10.5,2.6
3/15/1960,0.9,,4.9,10.5,3
3/16/1960,0,,4.6,9.2,-0.4
3/17/1960,0,,7.9,13.8,1.2
3/18/1960,0,,6.8,13.3,3.3
3/19/1960,0,,8.3,14.5,0.8
3/20/1960,0,,15.6,18.8,2.8
3/21/1960,15,,12.9,19.1,8.8
3/22/1960,0,,5.5,11.7,5.5
3/23/1960,0,,10.7,15.6,0.7
3/24/1960,0,,6.4,12.3,7.1
3/25/1960,1.1,,7.8,11.6,1.7
3/26/1960,14.5,,7.3,8.8,4.6
3/27/1960,0,,9.6,16.1,6.8
3/28/1960,0,,10.4,15.2,4.4
3/29/1960,0,,14.4,20.8,5.3
3/30/1960,0,,16.3,23.2,9.3
3/31/1960,19.7,,15.5,24,9.4
4/1/1960,0,,7.8,11.2,7.3
4/2/1960,0,,7.7,12.7,4.6
4/3/1960,28.7,,7.1,11.3,4.3
4/4/1960,20,,8.8,10.5,4.6
4/5/1960,0,,9.4,13.2,5.9
4/6/1960,0,,15.9,19.8,5.3
4/7/1960,0,,9.6,16.3,11.6
4/8/1960,0,,12.2,15.2,4
4/9/1960,0,,12.2,19.6,4.3
4/10/1960,0.5,,17.2,20.5,6.5
4/11/1960,0,,13.3,20,14.1
4/12/1960,0.1,,11.3,13.7,7.2
4/13/1960,13.6,,11.9,15.9,9.3
4/14/1960,0,,15.4,21.4,10.8
4/15/1960,7.8,,8.2,17.2,12
4/16/1960,0.3,,10.4,14.9,7.2
4/17/1960,15.5,,11.7,15.6,7.4
4/18/1960,0,,11.3,17.1,8.4
4/19/1960,2.7,,12.2,15.3,6.3
4/20/1960,40.1,,13.1,14,9.7
4/21/1960,0,,15.4,22.2,11.4
4/22/1960,0,,16.8,22.3,9.1
4/23/1960,0,,14.7,23.3,10.5
4/24/1960,0,,17.2,20,9.3
4/25/1960,0,,15.9,18.2,13.5
4/26/1960,1.7,,16.8,23.6,13.2
4/27/1960,11.6,,15.6,18.7,12.2
4/28/1960,0,,13.2,16.3,11.6
4/29/1960,0,,16.4,20.4,11.6
4/30/1960,22.2,,13.6,16.1,13.2
5/1/1960,0,,17,22.5,12.1
5/2/1960,1.2,,16.8,22.8,12.8
5/3/1960,0,,18.5,23.5,11.8
5/4/1960,1.3,,20,22.8,13.5
5/5/1960,2.1,,20.2,24.3,17
5/6/1960,1.6,,18,25.5,18.9
5/7/1960,11.9,,10.9,15.1,13.9
5/8/1960,0,,14.6,19.1,9.4
5/9/1960,17.5,,16.1,19.1,9.8
5/10/1960,26.6,,9.7,15.3,12.5
5/11/1960,0,,11.5,16.7,7.8
5/12/1960,0,,17.4,20,6.9
5/13/1960,0,,19.5,24.1,14.6
5/14/1960,7.3,,17.2,17.9,15.7
5/15/1960,9.2,,20.7,25.4,15.8
5/16/1960,7.1,,20.2,24.4,17.5
5/17/1960,0,,20.6,26.5,14.9
5/18/1960,0,,19.1,23.1,15
5/19/1960,20.4,,16.8,22.4,15.4
5/20/1960,14.9,,13.4,16.8,15.6
5/21/1960,0,,16.4,19.5,11.7
5/22/1960,0,,19.1,24.2,12.9
5/23/1960,0,,20.2,25.5,13.9
5/24/1960,0,,18.3,23.9,15.2
5/25/1960,0,,19.9,24.8,14.3
5/26/1960,0.1,,20.8,26,16.4
5/27/1960,3.6,,19.4,20.6,17.2
5/28/1960,0,,21.8,24.3,19.1
5/29/1960,0,,20.6,27.1,20.9
5/30/1960,0,,20.9,27.4,14.5
5/31/1960,0,,16.7,20.5,16
6/1/1960,0,,15.8,19.5,13.5
6/2/1960,0.5,,17.5,20.5,12.9
6/3/1960,0,,20.8,24.2,13.9
6/4/1960,14.6,,19.7,21.6,19.4
6/5/1960,0,,19,20.5,18.5
6/6/1960,0.2,,21.2,26.5,17.3
6/7/1960,0,,21.8,26.9,15.9
6/8/1960,0.1,,18.2,20.3,17.5
6/9/1960,0,,20.4,23.9,15.7
6/10/1960,0.1,,21.8,26.9,17.1
6/11/1960,0,,18.1,22.2,16.6
6/12/1960,0,,16.5,22.2,14.5
6/13/1960,0,,19.3,23.3,13.3
6/14/1960,0,,21.3,24,15.7
6/15/1960,5.4,,21.4,25.5,18.8
6/16/1960,16.6,,17.9,20,18.3
6/17/1960,0,,22.2,25.9,17
6/18/1960,0,,23.2,27,19.2
6/19/1960,5.1,,21.9,26.9,19.5
6/20/1960,0,,21.7,25.6,18.3
6/21/1960,38.2,,22.1,25,18.3
6/22/1960,1.6,,24.3,27,18.7
6/23/1960,0,,24.1,29.1,22.1
6/24/1960,0.2,,24.6,26.9,20.6
6/25/1960,0.4,,24,28.2,22.9
6/26/1960,0,,23.3,26.7,20.5
6/27/1960,0,,25.6,29.4,20.8
6/28/1960,0,,26.2,31,22
6/29/1960,0,,27.2,31.5,23.5
6/30/1960,0,,26.8,30.8,23.8
7/1/1960,0.4,,26.9,30.7,24.1
7/2/1960,0.1,,24.4,28.6,23.6
7/3/1960,0,,26.3,30.5,20.7
7/4/1960,0,,26.6,31.3,22.6
7/5/1960,1.6,,22.6,28.5,23.7
7/6/1960,0,,22.9,26.9,19.9
7/7/1960,0,,22.3,25.2,19.9
7/8/1960,19.1,,21.6,23.6,20.2
7/9/1960,0,,25.4,30.1,20.9
7/10/1960,0,,26.3,31,22.6
7/11/1960,0,,25.4,30.9,20.4
7/12/1960,1.1,,24.4,27.6,22.2
7/13/1960,0.1,,23.4,26.1,21.8
